scientificName
Ababesmya karelia
Aleurocanthus ceracroceus
Aleurocanthus citriperdus
Aleurocanthus froggatti
Aleurocanthus hirsutus
Aleurocanthus lauriphaga
Aleurocanthus longispinus
Aleurocanthus pectiniferus
Aleurocanthus pendleburyi
Aleurocanthus rugosa
Aleurocanthus tsignatus
Aleurocanthus valenciae
Aleurocanthus woglumi
Aleurocerus colombiae
Aleurocerus palmae
Aleurochiton acerinus
Aleurochiton aceris
Aleurochiton complanatus
Aleurochiton forbesii
Aleurochiton pseudoplatani
Aleuroclava aucubae
Aleuroclava euryae
Aleuroclava minutus
Aleuroclava murrayae
Aleuroclava neolitseae
Aleurodicus antillensis
Aleurodicus araujoi
Aleurodicus capiangae
Aleurodicus cardini
Aleurodicus coccolobae
Aleurodicus cocois
Aleurodicus flavus
Aleurodicus floccissimus
Aleurodicus juleikae
Aleurodicus machili
Aleurodicus magnificus
Aleurodicus maritimus
Aleurodicus minimus
Aleurodicus mirabilis
Aleurodicus niveus
Aleurodicus perseae
Aleurodicus pulvinatus
Aleurodicus rugioperculatus
Aleurodiscus carnea
Aleurodiscus cokeri
Aleurodiscus comedens
Aleurodiscus maclurae
Aleurodiscus pacificus
Aleurodiscus resinosus
Aleuroglandulus subtilis
Aleurolobus barodensis
Aleurolobus caerulescens
Aleurolobus malangae
Aleurolobus olivinus
Aleurolobus osmanthi
Aleurolobus philippinensis
Aleurolobus rhododendri
Aleurolobus scolopiae
Aleurolobus shiiae
Aleurolobus subrotundus
Aleurolobus tomkinsae
Aleuromarginatus bauhinae
Aleuronudus manni
Aleuroparadoxus arctostaphyli
Aleuroparadoxus iridescens
Aleuroplatus berbericolus
Aleuroplatus coronatus
Aleuroplatus dentatus
Aleuroplatus epigaeae
Aleuroplatus gelatinosus
Aleuroplatus ilicis
Aleuroplatus interrogationis
Aleuroplatus magnoliae
Aleuroplatus panamensis
Aleuroplatus pectiniferus
Aleuroplatus plumosus
Aleuroplatus quercusaquaticae
Aleuroplatus semiplumosus
Aleuroplatus spina
Aleuroplatus vaccinii
Aleuropleurocelus acaudatus
Aleuropleurocelus ceanothi
Aleuropleurocelus coachellensis
Aleuropleurocelus hyptisemoryi
Aleuropleurocelus laingi
Aleuropleurocelus nevadensis
Aleuropleurocelus nigrans
Aleuropleurocelus oblanceolatus
Aleuropleurocelus ornatus
Aleuropleurocelus serratus
Aleuropleurocelus sierrae
Aleurothrixus aepim
Aleurothrixus interrogationis
Aleurothrixus malangae
Aleurothrixus similis
Aleurotithius atratus
Aleurotithius timberlakei
Aleurotrachelus anonae
Aleurotrachelus atratus
Aleurotrachelus dryandrae
Aleurotrachelus granosus
Aleurotrachelus jelinekii
Aleurotrachelus limbatus
Aleurotrachelus stypheliae
Aleurotrachelus trachoides
Aleurotuberculatus ficicola
Aleurotuberculatus gordoniae
Aleurotuberculatus jasmini
Aleurotuberculatus kuwanai
Aleurotuberculatus malloti
Aleurotuberculatus melastomae
Aleurotuberculatus multipori
Aleurotuberculatus murrayae
Aleurotuberculatus psidii
Aleurotuberculatus takahashii
Alexfainia munozi
Aleyrodes altissima
Aleyrodes amnicola
Aleyrodes gelatinosus
Aleyrodes goyabae
Aleyrodes hibisci
Aleyrodes hussini
Aleyrodes milifera
Aleyrodes minimus
Aleyrodes mubifera
Aleyrodes nubifera
Aleyrodes osmaroniae
Aleyrodes pruinosus
Aleyrodes psidii
Aleyrodes shizuokensis
Aleyrodes spiraeoides
Aleyrodidae unspecified
Algaceous mud
Algal cysts
Algedonia coclesalis
Alima hieroglyhpica
Alima larvae
Alisma canaliculatum
Allacta similis
Allantonectria tiliae
Allantus nigrocaeleus
Allecula shibatai
Allecula tenuis
Alliaria officinalis
Allionia linearis
Allionia nyctaginea
Allionia sp
Allium cappoterii
Allium cepula
Allium forum
Allium geyeri
Allium junaniense
Allium nipponicum
Allium prenne
Allium scorado
Allium sepia
Allium sp
Allium species
Allium stellatum
Allium subhirsutum
Allium textile
Allium thunbergii
Allium trinulatum
Allobaccha apicalis
Allobaccha nubilipennis
Allocasuarina acutivalvis
Allocasuarina campestris
Allocasuarina corniculata
Allocasuarina dielsiana
Allocasuarina diminuta
Allocasuarina distyla
Allocasuarina fraseriana
Allocasuarina huegeliana
Allocasuarina humilis
Allocasuarina littoralis
Allocasuarina luehmannii
Allocasuarina mackliniana
Allocasuarina muelleriana
Allocasuarina paludosa
Allocasuarina pusilla
Allocasuarina simulans
Allocasuarina spinosissima
Allocasuarina striata
Allocerastichus mycetophila
Allocoris incognita
Allocoris pulicaria
Allocreadium arcuatum
Allocreadium commune
Allocreadium flexuosa
Allocreadium gotoi
Allocreadium hypophthalmichthydis
Allocreadium labracis
Allocreadium patagonicum
Allocreadium vitellosum
Allodapa suctoria
Allodapa turnicis
Allodape albolineata
Allodape ceratinoides
Allodape chapini
Allodape collaris
Allodape derufata
Allodape elizabethana
Allodape exoloma
Allodape friesei
Allodape greatheadi
Allodape interrupta
Allodape macula
Allodape mirabilis
Allodape mucronata
Allodape panurgoides
Allodape paradoxa
Allodape pernix
Allodape pictifrons
Allodape pringlei
Allodape quadrilineata
Allodape rufogastra
Allodapula guillarmodi
Allodapula melanopus
Allodinychus flagelliger
Allodus ambigua
Allodus calochorti
Allodus calochortus
Allodus chamaesarachae
Allodus chamesarachae
Allodus claytoniata
Allodus cymopteri
Allodus gnaphaliata
Allodus holboelli
Allodus intermixa
Allodus intermixta
Allodus jonesii
Allodus melifera
Allodus mellifera
Allodus subcircinata
Allodus tenuis
Alloglossidium caridicolum
Alloglossidium geminus
Alloglossidium kritskyi
Alloglossidium richardsoni
Alloglossoides dolandi
Allognathotermes hypogeus
Allogomtiotrema attu
Allogomtiotrema vidarbhasi
Allograpta hortensis
Allograpta pulchra
Allolobophora terrestris
Allolobophora tuberculata
Allomerus auripunctata
Allomerus demararae
Allomerus octoarticulatus
Allomerus prancei
Allometabenedeniella orbicularis
Allopetrolisthes perlatus
Allopharynx tropidonoti
Allophora robustus
Allophorocera lapponica
Allophyllus cobbe
Allophylus cobbe
Allophylus edulis
Allophylus glaucescens
Allophylus macrobotrys
Allophylus natalensis
Allophylus pervillei
Allophylus petit
Allophylus rubifolius
Allophylus sp
Allophylus timorensis
Alloplectognathotrema tsushimaense
Alloplectus nummularia
Alloplectus tetragonus
Allopodocotyle boleosomi
Allorhina nitida
Allorhina ritida
Allorhogas taua
Alloscirtetica ameghinoi
Alloscirtetica antarctica
Alloscirtetica chilena
Alloscirtetica herbsti
Allosmaitia fidena
Allosmaitia piplea
Alloteuthis mediterranea
Allothosea lola
Allothosea plumbea
Allothrombium pulvinus
Allotinus apries
Allotinus davidis
Allotinus horsfieldi
Allotinus major
Allotinus subviolaceus
Allotinus unicolor
Allotis humilis
Allotropa semialata
Alloxysta megourae
Alnus alnifolia
Alnus alternifolia
Alnus apec
Alnus bicolor
Alnus carpinus
Alnus carr
Alnus catkins
Alnus concolor
Alnus cones
Alnus cremastogyne
Alnus crispus
Alnus formosana
Alnus helohylio
Alnus hirsuta
Alnus incanum
Alnus incanus
Alnus inerina
Alnus inokumai
Alnus japonica
Alnus lusitanica
Alnus magnolia
Alnus maritima
Alnus montima
Alnus nicana
Alnus nigra
Alnus olgaua
Alnus oracer
Alnus oregana
Alnus pinnata
Alnus rhomboidea
Alnus rosa
Alnus rubus
Alnus shrubs
Alnus sp
Alnus spp
Alnus tenuiflora
Alnus twigs
Alnus verrucosa
Alnus virescens
Alnus xmans
Alobates pennsylvanicus
Alocasia araceae
Alocasia odora
Alocasia violacea
Alocasia zebrina
Aloe aculeata
Aloe africana
Aloe arborescens
Aloe bainesii
Aloe barberae
Aloe berhana
Aloe brevifolia
Aloe castanea
Aloe ciliaris
Aloe falcata
Aloe framesii
Aloe globuligemma
Aloe littoralis
Aloe macrosiphon
Aloe marlothii
Aloe mesembryanthemoides
Aloe mesembryanthemum
Aloe mitriformis
Aloencyrtus habrus
Aloencyrtus hardii
Aloencyrtus johani
Aloencyrtus lindae
Aloe rivae
Aloe secundiflora
Aloe striata
Aloe striatus
Aloe variegata
Aloe wickensii
Aloha dubantiae
Aloha ipomaeae
Aloidis trigona
Alona excisa
Alona filifolia
Alona rostrata
Alopecurus arundinaceus
Alophora grandis
Alophora pusilla
Alosa alabamae
Alosa braschnikowi
Alosa brashnikovi
Alosa immaculata
Alosa kessleri
Alosa mediocris
Alosa saposchnikowii
Alouattamyia baeri
Alouatta puruensis
Aloxoconus propinquus
Aloysia berlandieri
Aloysia citriodora
Aloysia sp
Alpheus japonica
Alpheus sp
Alphitonia petriei
Alphitonia whitei
Alpinia caerulea
Alpinia formosana
Alpinia intermedia
Alpinia japonica
Alpinia siamensis
Alpinia zerumbet
Alseodaphne semecarpifolia
Alseonax cinereus
Alsomyia nidicola
Alstroemeria campaniflora
Alstroemeria inodora
Alstroemeria inordora
Alstroemeria rupestris
Alternanthera amoena
Alternanthera angustifolia
Alternanthera bettzickiana
Alternanthera brasiliana
Alternanthera denticulata
Alternanthera flavescens
Alternanthera ruderalis
Alternaria angyroides
Alternaria aurea
Alternaria clematidis
Alternaria heteronemum
Alternaria inquinans
Alternaria lycopersici
Alternaria perezii
Alternaria puccinioides
Alternaria rot
Alternaria tenuis
Althaea nigra
Althaea roseus
Althea nigra
Althea reseus
Althea rosa
Althea roseum
Althea roseus
Althea verae
Altica nitens
Altica pyritosa
Altica rothschildii
Alus rugosa
Alutera schaipfi
Aluterus monoceros
Alveolophragmium linki
Alvilla malaya
Alyogyne hakeifolia
Alyogyne huegelii
Alysia ridibunda
Alysicarpus longipluis
Alysicarpus vaginalis
Alyson trianguliferus
Alyxia oliviformis
Alyxia ruscifolia
Amaioua hybridus
Amalaraeus ioffi
Amanita calyculatus
Amanita caruthanota
Amanita coccinea
Amanita fissipes
Amanita limonipes
Amanita porcellana
Amanitopsis alutacea
Amanitopsis limonipes
Amanitopsis pantherina
Amanitopsis striaticeps
Amara exarata
Amaranthus aspera
Amaranthus augustifolius
Amaranthus blisti
Amaranthus bliti
Amaranthus dubius
Amaranthus graecizans
Amaranthus sp
Amaranthus spp
Amaranthus tricolor
Amaranthus uinidus
Amarygmus luzonicus
Amaryllis medii
Amasia funebris
Amauroascus alveolatus
Amauroascus cerebrinum
Amauroascus coeruleus
Amauroascus corbella
Amauroascus ianthispermus
Amauroascus pallidochlamys
Amauroascus permipta
Amauroascus vesiculosus
Amauroascus violaceus
Amauroderma auriscalpioides
Amauroderma bavianum
Amauroderma cassiaecolor
Amauroderma gracilis
Amauroderma marasmioides
Amauroderma murrillii
Amauroderma pallens
Amauroderma pansum
Amauroderma passerinum
Amauroderma paulense
Amauroderma puiggarianus
Amauroderma semiclausus
Amauroderma subavellaneum
Amauroderma versicolor
Amauroderma xylodes
Amaurosoma armillatum
Amazilia colubris
Amazilia hoffmanni
Amazonadistoma negrensis
Amazona guatemalae
Amazonia mackenzii
Amazonia pentaclethrae
Amazonia pulchella
Amazonia tropicalis
Ambiphrya ameiuri
Amblema undulata
Amblopys abraviata
Amblycerus submaculatus
Amblygonocarpus andogensis
Amblyomma calcaratum
Amblyomma pacae
Amblyomma pictum
Amblyopinus tiptoni
Amblyospora barbata
Amblyospora nuratae
Amblyospora tetisimulii
Amblyospora ussovae
Amblyospora varians
Amblyscirtes samoset
Amblyteles armatorius
Amblyteles comes
Ambocoelia plicata
Ambrosia acanthicarpa
Ambrosia amaranthus
Ambrosia ambrosioides
Ambrosia artemis
Ambrosia artemisia
Ambrosia artemisiae
Ambrosia artemisiifolia
Ambrosia bifida
Ambrosia chamissonis
Ambrosia chenopodiifolia
Ambrosia chrysanthemoides
Ambrosia confertiflora
Ambrosia deltoidea
Ambrosia dumosa
Ambrosia eriocentra
Ambrosia ilicifolia
Ambrosia ludoviciana
Ambrosia maritima
Ambrosia monogyra
Ambrosia salsola
Ambrosia sp
Ambrosia spp
Ambrosia trifolia
Ambrosina psilostalga
Amegilla acraensis
Amegilla africana
Amegilla albigena
Amegilla antimena
Amegilla aspergina
Amegilla atrocincta
Amegilla bechuanensis
Amegilla bipartita
Amegilla bothai
Amegilla caelestina
Amegilla caerulea
Amegilla calens
Amegilla canifrons
Amegilla capensis
Amegilla circulata
Amegilla cornuta
Amegilla dulcifera
Amegilla fallax
Amegilla fasciata
Amegilla femorata
Amegilla langi
Amegilla mimadvena
Amegilla natalensis
Amegilla nivea
Amegilla niveata
Amegilla nubica
Amegilla obscuriceps
Amegilla penicula
Amegilla punctifrons
Amegilla quadrifasciata
Amegilla sp
Amegilla spilostoma
Amegilla velutina
Amegilla vivida
Amegilla walshii
Ameiurus furcatus
Ameiurus nigricans
Ameiva bifrontata
Amelanchier canadensis
Amelanchier collinsii
Amelanchier convolvuli
Amelanchier javifalius
Amelanchier lacerata
Amelanchier nana
Amelanchier nelsonii
Amelanchier ovalis
Amelanchier sp
Amelanchier stolonifera
Amelanchier utahensis
Amelia ivana
Ameloblastella paranaensis
Ameloblastella platensis
Amelotopsis perscitus
America borealis
Amerodectes ischyros
Amerodectes jonesborensis
Ameroseius muricatus
Ameson hybomitrae
Ametastegia humerosana
Amictoides febretta
Amidostomum acutum
Amidostomum anseris
Amidostomum biziurae
Amidostomum cygni
Amidostomum fulicae
Amidostomum stellae
Amidostomum tribonyx
Ammatomus rogenhoferi
Ammobaculoides whitneyi
Ammobia ichneumonea
Ammobia nuda
Ammobia pennsylvanica
Ammobiota festiva
Ammodramus passerinus
Ammodytes postlarvae
Ammodytes spp
Ammophila breviligulata
Ammophila heydeni
Ammophila infesta
Ammophila sabulosa
Ammospermophilus harrisi
Ammospermophilus harrisii
Ammospermophilus nelsoni
Amnicola dupotetiana
Amobia distincta
Amoebotaenia paradoxa
Amorpha frutescens
Amorpha funtiana
Amorpha puticina
Amorphophallus simlense
Ampedus luteolus
Ampelisca abdita
Ampelisca eschrichtii
Ampelisca sp
Ampelisca vadorum
Ampelisca verrilli
Ampelocissus cavicaulis
Ampelodesmos mauritanicus
Ampeloeca myron
Ampelomyia viticola
Ampelomyia vitiscoryloides
Ampelomyia vitispomum
Ampelopsis oeitehii
Ampelopsis ritchii
Ampelopsis vitacea
Amphacanthus oramin
Amphibdella chatin
Amphibdella major
Amphibiocapillaria bufonis
Amphibiocapillaria freitasilenti
Amphibiocapillaria serpentina
Amphibolips cinerea
Amphibolips citriformis
Amphibolips cookii
Amphibolips fuliginosa
Amphibolips fuscus
Amphibolips fusus
Amphibolips inanis
Amphibolips jubatus
Amphibolips lasius
Amphibolips niger
Amphibolips nubilipennis
Amphibolips pistrix
Amphibolips prunus
Amphibolips quercuscinerea
Amphibolips quercuscitriformis
Amphibolips quercusflocci
Amphibolips quercusfuliginosa
Amphibolips quercusilicifoliae
Amphibolips quercusostensackenii
Amphibolips quercusracemaria
Amphibolips quercusrugosa
Amphibolips quercusspongifica
Amphibolips spinosa
Amphicarpa dioica
Amphicarpa dioria
Amphicarpa morovica
Amphicarpa pitcheri
Amphicerus punctipennis
Amphicoma apicalis
Amphicoma distincta
Amphicyclotus ponderosus
Amphidonte texana
Amphidonte texanum
Amphilina coreana
Amphilochus neopolitanus
Amphilophis mollis
Amphilophium buccinatorium
Amphimerus guayaguilensis
Amphimerus guayaquilensis
Amphimerus minimus
Amphimerus pricei
Amphimerus vallecaucensis
Amphiodia rossica
Amphipholis squamata
Amphipod unknown
Amphiprion akallopisos
Amphiprion allardi
Amphiprion bicinctus
Amphiprion ephippium
Amphiprion fuscocaudatus
Amphiprion latezonatus
Amphiprion latifasciatus
Amphiprion mccullochi
Amphiprion omanensis
Amphiprion polymnus
Amphiprion rubrocinctus
Amphiprion sebae
Amphiprion tricinctus
Amphipsylla anceps
Amphipsylla argoi
Amphipsylla asiatica
Amphipsylla dumalis
Amphipsylla georgica
Amphipsylla kalabukhovi
Amphipsylla kuznetzovi
Amphipsylla longispina
Amphipsylla marikovskii
Amphipsylla montana
Amphipsylla parthiana
Amphipsylla phaiomydis
Amphipsylla prima
Amphipsylla primaris
Amphipsylla schelkovnikovi
Amphipsylla vinogradovi
Amphiroa sp
Amphisphaerella whitmanensis
Amphisphaeria applanatoidis
Amphisphaeria betulina
Amphisphaeria perforata
Amphistichus rhodoterus
Amphistoma cervi
Amphistoma collinsi
Amphistoma stanleyi
Amphistomum chelydrae
Amphistomum collinsi
Amphithecium piranhus
Amphitoe plumulosa
Amphitretus settii
Amphitretus wageneri
Amphocleithrium paraguayensis
Amphora californica
Amphora marina
Amphora spectabilis
Amphora tenerrima
Amphorophora rubicumberlandi
Amphorophora rubitoxica
Amphorophora urtica
Amphotistius sabinus
Amplicaecum excavata
Amplicaecum venae
Ampullaria herbarum
Ampullaria lirella
Amsacta flavizonatus
Amsinckia sp
Amsinckia spp
Amsonia sp
Amurotrema spinibarbi
Amybia epilobiella
Amycle pinyonae
Amyda tuberculata
Amyema bifurcata
Amyema cambagei
Amyema congener
Amyema conspicua
Amyema fasciculata
Amyema fitzgeraldii
Amyema linophylla
Amyema lucasii
Amyema mackayensis
Amyema maidenii
Amyema melaleucae
Amyema miquelii
Amyema miraculosa
Amyema nestor
Amyema pendula
Amyema preissii
Amyema quandang
Amyema sanguinea
Amyema thalassia
Amygdalum papyria
Amylotheca dictyophleba
Amylotheca subumbellata
Amyrsidea hexapilosus
Amyrsidea huilensis
Amyrsidea latifasciata
Amyrsidea macropus
Amyrsidea megalosoma
Amyrsidea mirae
Amyrsidea monostoecha
Amyrsidea pallescens
Amyrsidea striata
Amyrsidea substituta
Anabas aethiops
Anacampseros filholii
Anacanthocoris concoloratus
Anacanthorus piranhus
Anacornuatus indicus
Anacornuatus postbifidus
Anacorys africanoides
Anadasmus ischioptila
Anadastus melanosternus
Anadendrum occidentalis
Anafilaroides pararostratus
Anagallis alternifolia
Anagrus amazonensis
Anagrus empanadus
Anagrus iti
Anagrus miriamae
Anagrus naulti
Anagrus virginiae
Anagrus vulneratus
Anagyrus flaviclavatus
Anagyrus kilinceri
Anagyrus turkmenicus
Analgesidae arctomys
Anallocreadium armatum
Ananas bracteatus
Ananus asteroideus
Anaphalis margaritacea
Anaphes maradonai
Anaporia limacodis
Anaporia pristis
Anarsia gemmatalis
Anarsia nigricana
Anarta cordigera
Anarthraspis chamberlini
Anarthraspis montanus
Anas boschus
Anas clypeus
Anas domestica
Anas erythrorhyncha
Anas formosa
Anas georgica
Anas gibberifrons
Anas guarlesii
Anas hottentotta
Anas marila
Anas obscura
Anaspis flava
Anaspis frontalis
Anaspis funagata
Anaspis shibatai
Anas plathyrhynos
Anas querquedula
Anas rhynchotis
Anas rupipes
Anas smithii
Anas sparsa
Anastatus ashmeadi
Anastatus coimbatorensis
Anastatus halyomorphae
Anastatus picticornis
Anastoechus latifrons
Anastrepha aphelocentema
Anastrepha bahiensis
Anastrepha chiclayae
Anastrepha cordata
Anastrepha crebra
Anastrepha distincta
Anastrepha hamata
Anas undulata
Anaticola anatis
Anaticola australis
Anaticola bishoppi
Anaticola cinereus
Anaticola cornicephalus
Anaticola depuratus
Anaticola frater
Anaticola gracilis
Anaticola jejunus
Anaticola lacteus
Anaticola lepidotus
Anaticola megaceros
Anaticola mergi
Anaticola nyrocae
Anaticola penelopes
Anaticola serratus
Anaticola sordidus
Anaticola squalidus
Anaticola subsignatus
Anaticola temporalis
Anaticola trapezoideus
Anatis bernicla
Anatis berniclae
Anatis fuliculae
Anatis quindecimpunctata
Anatis quinquedececimpuncta
Anatis quinquedecimpunctata
Anatoecus bipunctatus
Anatoecus brevimaculatus
Anatoecus brunneopygus
Anatoecus clayae
Anatoecus ferrugineus
Anatoecus mergi
Anatoecus natatorum
Anatoecus obtusus
Anatoecus phoenicopterus
Anatoecus pilosus
Anavilhanatrema robusta
Anchoa clupeoides
Anchoa marinii
Anchoa spp
Anchomanes dubius
Anchoradiscus triangularis
Anchura nebrascensis
Anchusa variegata
Anchus ruficornis
Anchylopera nubeculana
Anchylopera platanana
Ancistrocarpus densispinosus
Ancistrocerus catskillensis
Ancistrocerus melanocerus
Ancistrocerus tigris
Ancistrohaptor europeum
Ancistrona gigantea
Ancistrorhynchus affcapitatus
Ancistrorhynchus obovatasp
Ancistrorhynchus serratus
Ancognatha probably
Ancylastrum fluviatile
Ancylobotrys pyriforms
Ancylobotrys sp
Ancylodiscoides gigi
Ancylodiscoides gomtius
Ancylodiscoides hemibagri
Ancylodiscoides leiocassi
Ancylodiscoides longicirrus
Ancylodiscoides obscura
Ancylodiscoides parasiluri
Ancylodiscoides wallagotrema
